from_hospital,to_center,driving_distance
914,GKLTP,563.434
914,GLPTP,194.494
914,GMBTP,145.366
914,GMHTP,588.806
914,GMLTP,604.789
914,GMNTP,460.348
914,GMZTP,586.446
914,GNBTP,445.706
914,GRBTP,504.067
914,GROTP,211.277
914,GTUTP,687.082
914,GWZTP,496.55
914,HBSTP,890.536
914,NGRTP,551.476
914,NLBTP,683.234
914,NRDTP,681.844
914,SLOTP,999.433
247,AGATP,969.048
247,AIBTP,765.896
247,AWGTP,832.182
247,BANTP,451.268
247,BBRTP,494.72
247,BGETP,502.597
247,BLATP,484.521
247,BLGTP,416.616
247,BLMTP,466.99
247,CZATP,1151.46
247,CZMTP,1149.878
247,CZPTP,1151.46
247,GAKTP,359.477
247,GBCTP,284.531
247,GBOTP,323.006
247,GESTP,253.266
247,GFMTP,354.152
247,GGOTP,121.284
247,GHBTP,432.853
247,GHGTP,156.604
247,GHOTP,8.17
247,GHSTP,500.872
247,GJETP,334.862
247,GKITP,249.044
247,GKLTP,296.237
247,GLPTP,264.349
247,GMBTP,152.86
247,GMHTP,658.985
247,GMLTP,674.968
247,GMNTP,193.152
247,GMZTP,386.286
247,GNBTP,446.276
247,GRBTP,574.246
247,GROTP,324.064
247,GTUTP,562.974
247,GWZTP,366.011
247,HBSTP,1032.803
247,NGRTP,298.617
247,NLBTP,416.037
247,NRDTP,414.648
247,SLOTP,1069.612
218,AGATP,1117.704
218,AIBTP,975.338
218,AWGTP,980.837
218,BANTP,576.645
218,BBRTP,620.098
218,BGETP,627.974
218,BLATP,609.898
218,BLGTP,560.857
218,BLMTP,592.368
218,CZATP,1300.116
218,CZMTP,1298.534
218,CZPTP,1300.116
218,GAKTP,503.718
218,GBCTP,278.494
218,GBOTP,483.257
218,GESTP,383.747
218,GFMTP,513.039
218,GGOTP,280.171
218,GHBTP,591.74
218,GHGTP,14.84
218,GHOTP,169.554
218,GHSTP,659.759
218,GJETP,483.517
218,GKITP,101.813
218,GKLTP,444.375
218,GLPTP,413.005
218,GMBTP,301.516
218,GMHTP,807.641
218,GMLTP,823.624
218,GMNTP,297.582
218,GMZTP,545.174
218,GNBTP,605.163
218,GRBTP,722.902
218,GROTP,170.349
218,GTUTP,721.862
218,GWZTP,524.898
218,HBSTP,1181.458
218,NGRTP,312.225
218,NLBTP,520.777
218,NRDTP,519.387
218,SLOTP,1218.267
458,AGATP,943.622
458,AIBTP,752.914
458,AWGTP,941.534
458,BANTP,232.943
458,BBRTP,276.395
458,BGETP,284.272
458,BLATP,266.343
458,BLGTP,221.798
458,BLMTP,248.812
458,CZATP,1126.035
458,CZMTP,1124.453
458,CZPTP,1126.035
458,GAKTP,164.659
458,GBCTP,496.886
458,GBOTP,127.497
458,GESTP,33.172
458,GFMTP,239.029
458,GGOTP,243.414
458,GHBTP,317.73
458,GHGTP,355.946
458,GHOTP,224.477
458,GHSTP,345.721
458,GJETP,375.866
458,GKITP,437.4
458,GKLTP,100.728
458,GLPTP,442.783
458,GMBTP,365.215
458,GMHTP,620.431
458,GMLTP,647.383
458,GMNTP,81.042
458,GMZTP,266.447
458,GNBTP,466.628
458,GRBTP,552.015
458,GROTP,523.406
458,GTUTP,458.623
458,GWZTP,349.382
458,HBSTP,1194.162
458,NGRTP,258.991
458,NLBTP,238.863
458,NRDTP,240.299
458,SLOTP,1031.057
327,AGATP,934.764
327,AIBTP,744.056
327,AWGTP,932.676
327,BANTP,195.234
327,BBRTP,218.025
327,BGETP,254.552
327,BLATP,194.812
327,BLGTP,140.67
327,BLMTP,177.281
327,CZATP,1117.176
327,CZMTP,1115.594
327,CZPTP,1117.176
327,GAKTP,83.531
327,GBCTP,555.603
327,GBOTP,74.034
327,GESTP,34.972
327,GFMTP,223.456
327,GGOTP,282.33
327,GHBTP,288.662
327,GHGTP,410.107
327,GHOTP,283.194
327,GHSTP,283.703
327,GJETP,414.782
327,GKITP,491.562
327,GKLTP,38.491
327,GLPTP,481.699
327,GMBTP,423.932
327,GMHTP,611.572
327,GMLTP,638.524
327,GMNTP,130.949
327,GMZTP,216.428
327,GNBTP,423.822
327,GRBTP,543.157
327,GROTP,577.567
327,GTUTP,429.555
327,GWZTP,340.524
327,HBSTP,1185.303
327,NGRTP,278.082
327,NLBTP,244.412
327,NRDTP,224.126
327,SLOTP,1022.199
376,AGATP,985.953
376,AIBTP,795.244
376,AWGTP,983.864
376,BANTP,207.936
376,BBRTP,251.388
376,BGETP,259.265
376,BLATP,243.134
376,BLGTP,196.79
376,BLMTP,225.603
376,CZATP,1168.365
376,CZMTP,1166.783
376,CZPTP,1168.365
376,GAKTP,139.652
376,GBCTP,551.086
376,GBOTP,128.667
376,GESTP,49.058
376,GFMTP,274.645
376,GGOTP,296.211
376,GHBTP,339.851
376,GHGTP,364.005
376,GHOTP,278.677
376,GHSTP,347.198
376,GJETP,428.663
376,GKITP,445.46
376,GKLTP,104.291
376,GLPTP,495.58
376,GMBTP,419.415
376,GMHTP,662.761
376,GMLTP,689.713
376,GMNTP,84.847
376,GMZTP,267.617
376,GNBTP,475.01
376,GRBTP,594.345
376,GROTP,531.465
376,GTUTP,480.743
376,GWZTP,391.712
376,HBSTP,1236.492
376,NGRTP,229.38
376,NLBTP,187.31
376,NRDTP,188.746
376,SLOTP,1073.387
334,AGATP,969.488
334,AIBTP,778.78
334,AWGTP,967.4
334,BANTP,200.924
334,BBRTP,244.376
334,BGETP,252.253
334,BLATP,236.122
334,BLGTP,189.778
334,BLMTP,218.591
334,CZATP,1151.901
334,CZMTP,1150.319
334,CZPTP,1151.901
334,GAKTP,132.64
334,GBCTP,540.026
334,GBOTP,112.203
334,GESTP,32.401
334,GFMTP,258.18
334,GGOTP,285.151
334,GHBTP,323.387
334,GHGTP,376.297
334,GHOTP,267.617
334,GHSTP,330.734
334,GJETP,417.603
334,GKITP,457.752
334,GKLTP,87.827
334,GLPTP,484.52
334,GMBTP,408.355
334,GMHTP,646.296
334,GMLTP,673.249
334,GMNTP,97.14
334,GMZTP,251.152
334,GNBTP,458.546
334,GRBTP,577.881
334,GROTP,543.757
334,GTUTP,464.279
334,GWZTP,375.248
334,HBSTP,1220.028
334,NGRTP,244.272
334,NLBTP,198.277
334,NRDTP,199.713
334,SLOTP,1056.923
550,AGATP,919.046
550,AIBTP,728.337
550,AWGTP,916.957
550,BANTP,255.294
550,BBRTP,271.465
550,BGETP,307.992
550,BLATP,248.251
550,BLGTP,194.109
550,BLMTP,230.72
550,CZATP,1101.458
550,CZMTP,1099.876
550,CZPTP,1101.458
550,GAKTP,136.97
550,GBCTP,506.323
550,GBOTP,100.499
550,GESTP,58.285
550,GFMTP,214.452
550,GGOTP,233.05
550,GHBTP,311.684
550,GHGTP,365.05
550,GHOTP,233.914
550,GHSTP,318.724
550,GJETP,365.502
550,GKITP,446.505
550,GKLTP,73.73
550,GLPTP,432.419
550,GMBTP,374.652
550,GMHTP,595.854
550,GMLTP,622.806
550,GMNTP,90.146
550,GMZTP,239.449
550,GNBTP,456.264
550,GRBTP,527.438
550,GROTP,532.51
550,GTUTP,452.576
550,GWZTP,324.805
550,HBSTP,1169.585
550,NGRTP,279.345
550,NLBTP,272.46
550,NRDTP,273.896
550,SLOTP,1006.48
517,AGATP,958.927
517,AIBTP,768.219
517,AWGTP,956.839
517,BANTP,223.955
517,BBRTP,272.195
517,BGETP,275.284
517,BLATP,248.981
517,BLGTP,194.839
517,BLMTP,231.45
517,CZATP,1141.339
517,CZMTP,1139.757
517,CZPTP,1141.339
517,GAKTP,137.7
517,GBCTP,528.292
517,GBOTP,101.641
517,GESTP,24.856
517,GFMTP,247.619
517,GGOTP,255.019
517,GHBTP,312.825
517,GHGTP,372.663
517,GHOTP,255.883
517,GHSTP,319.865
517,GJETP,387.471
517,GKITP,454.118
517,GKLTP,74.872
517,GLPTP,454.388
517,GMBTP,396.621
517,GMHTP,635.735
517,GMLTP,662.687
517,GMNTP,93.506
517,GMZTP,240.591
517,GNBTP,478.233
517,GRBTP,567.32
517,GROTP,540.123
517,GTUTP,453.717
517,GWZTP,364.687
517,HBSTP,1209.466
517,NGRTP,272.959
517,NLBTP,241.73
517,NRDTP,243.166
517,SLOTP,1046.362
262,AGATP,888.366
262,AIBTP,695.883
262,AWGTP,886.277
262,BANTP,429.063
262,BBRTP,449.296
262,BGETP,480.392
262,BLATP,426.082
262,BLGTP,371.94
262,BLMTP,408.551
262,CZATP,1070.778
262,CZMTP,1069.196
262,CZPTP,1070.778
262,GAKTP,314.801
262,GBCTP,342.363
262,GBOTP,278.33
262,GESTP,213.079
262,GFMTP,284.138
262,GGOTP,64.061
262,GHBTP,362.84
262,GHGTP,251.43
262,GHOTP,87.392
262,GHSTP,430.858
262,GJETP,256.425
262,GKITP,343.871
262,GKLTP,251.561
262,GLPTP,270.654
262,GMBTP,210.692
262,GMHTP,565.174
262,GMLTP,590.351
262,GMNTP,206.548
262,GMZTP,316.273
262,GNBTP,376.262
262,GRBTP,496.758
262,GROTP,418.89
262,GTUTP,492.961
262,GWZTP,295.998
262,HBSTP,1039.108
262,NGRTP,339.9
262,NLBTP,427.159
262,NRDTP,428.595
262,SLOTP,975.8
405,AGATP,895.882
405,AIBTP,705.174
405,AWGTP,893.794
405,BANTP,218.842
405,BBRTP,238.398
405,BGETP,274.925
405,BLATP,215.184
405,BLGTP,140.451
405,BLMTP,194.269
405,CZATP,1078.294
405,CZMTP,1076.712
405,CZPTP,1078.294
405,GAKTP,83.054
405,GBCTP,567.678
405,GBOTP,38.596
405,GESTP,65.077
405,GFMTP,184.574
405,GGOTP,294.404
405,GHBTP,249.78
405,GHGTP,426.404
405,GHOTP,295.268
405,GHSTP,256.227
405,GJETP,400.389
405,GKITP,507.859
405,GKLTP,8.234
405,GLPTP,493.773
405,GMBTP,436.006
405,GMHTP,572.69
405,GMLTP,599.642
405,GMNTP,151.5
405,GMZTP,177.546
405,GNBTP,384.939
405,GRBTP,504.275
405,GROTP,593.864
405,GTUTP,390.672
405,GWZTP,301.642
405,HBSTP,1146.421
405,NGRTP,307.946
405,NLBTP,274.276
405,NRDTP,275.712
405,SLOTP,983.316
367,AGATP,933.75
367,AIBTP,743.041
367,AWGTP,931.661
367,BANTP,213.232
367,BBRTP,242.176
367,BGETP,264.561
367,BLATP,218.962
367,BLGTP,164.82
367,BLMTP,201.431
367,CZATP,1116.162
367,CZMTP,1114.58
367,CZPTP,1116.162
367,GAKTP,107.681
367,GBCTP,541.001
367,GBOTP,76.464
367,GESTP,30.096
367,GFMTP,222.442
367,GGOTP,267.728
367,GHBTP,287.648
367,GHGTP,404.99
367,GHOTP,268.592
367,GHSTP,294.995
367,GJETP,400.179
367,GKITP,486.445
367,GKLTP,52.088
367,GLPTP,467.096
367,GMBTP,409.33
367,GMHTP,610.558
367,GMLTP,637.51
367,GMNTP,125.833
367,GMZTP,215.413
367,GNBTP,422.807
367,GRBTP,542.142
367,GROTP,572.45
367,GTUTP,428.54
367,GWZTP,339.509
367,HBSTP,1184.289
367,NGRTP,272.966
367,NLBTP,239.296
367,NRDTP,240.732
367,SLOTP,1021.184
348,AGATP,956.177
348,AIBTP,765.468
348,AWGTP,954.088
348,BANTP,192.341
348,BBRTP,235.793
348,BGETP,243.67
348,BLATP,225.532
348,BLGTP,176.491
348,BLMTP,208.002
348,CZATP,1138.589
348,CZMTP,1137.007
348,CZPTP,1138.589
348,GAKTP,119.352
348,GBCTP,539.414
348,GBOTP,98.891
348,GESTP,9.431
348,GFMTP,244.869
348,GGOTP,268.558
348,GHBTP,310.075
348,GHGTP,384.409
348,GHOTP,267.005
348,GHSTP,317.422
348,GJETP,401.01
348,GKITP,465.864
348,GKLTP,74.515
348,GLPTP,467.927
348,GMBTP,407.743
348,GMHTP,632.985
348,GMLTP,659.937
348,GMNTP,105.251
348,GMZTP,237.84
348,GNBTP,445.234
348,GRBTP,564.569
348,GROTP,551.869
348,GTUTP,450.967
348,GWZTP,361.936
348,HBSTP,1206.716
348,NGRTP,252.384
348,NLBTP,218.714
348,NRDTP,220.15
348,SLOTP,1043.611
292,AGATP,1072.375
292,AIBTP,879.892
292,AWGTP,981.256
292,BANTP,436.115
292,BBRTP,479.567
292,BGETP,487.444
292,BLATP,469.368
292,BLGTP,420.326
292,BLMTP,451.837
292,CZATP,1254.787
292,CZMTP,1253.206
292,CZPTP,1254.787
292,GAKTP,363.188
292,GBCTP,433.605
292,GBOTP,342.726
292,GESTP,243.217
292,GFMTP,433.274
292,GGOTP,280.589
292,GHBTP,511.975
292,GHGTP,171.556
292,GHOTP,169.973
292,GHSTP,548.837
292,GJETP,483.936
292,GKITP,253.011
292,GKLTP,303.844
292,GLPTP,413.423
292,GMBTP,301.934
292,GMHTP,749.183
292,GMLTP,774.361
292,GMNTP,157.051
292,GMZTP,465.408
292,GNBTP,560.272
292,GRBTP,680.768
292,GROTP,339.016
292,GTUTP,652.867
292,GWZTP,480.007
292,HBSTP,1181.877
292,NGRTP,130.316
292,NLBTP,360.126
292,NRDTP,365.142
292,SLOTP,1159.81
538,AGATP,938.875
538,AIBTP,746.392
538,AWGTP,936.787
538,BANTP,273.885
538,BBRTP,299.184
538,BGETP,325.214
538,BLATP,275.97
538,BLGTP,221.828
538,BLMTP,258.439
538,CZATP,1121.287
538,CZMTP,1119.706
538,CZPTP,1121.287
538,GAKTP,164.69
538,GBCTP,477.281
538,GBOTP,128.219
538,GESTP,62.968
538,GFMTP,230.879
538,GGOTP,203.558
538,GHBTP,309.58
538,GHGTP,336.007
538,GHOTP,204.872
538,GHSTP,346.443
538,GJETP,336.01
538,GKITP,417.462
538,GKLTP,101.45
538,GLPTP,402.927
538,GMBTP,345.61
538,GMHTP,615.683
538,GMLTP,640.861
538,GMNTP,61.104
538,GMZTP,263.014
538,GNBTP,426.772
538,GRBTP,547.268
538,GROTP,503.467
538,GTUTP,450.473
538,GWZTP,346.507
538,HBSTP,1189.414
538,NGRTP,250.302
538,NLBTP,271.981
538,NRDTP,273.417
538,SLOTP,1026.31
516,AGATP,948.574
516,AIBTP,757.865
516,AWGTP,946.485
516,BANTP,224.539
516,BBRTP,266.458
516,BGETP,275.868
516,BLATP,243.244
516,BLGTP,194.202
516,BLMTP,225.713
516,CZATP,1130.986
516,CZMTP,1129.404
516,CZPTP,1130.986
516,GAKTP,137.063
516,GBCTP,513.349
516,GBOTP,116.801
516,GESTP,19.843
516,GFMTP,262.778
516,GGOTP,248.365
516,GHBTP,327.985
516,GHGTP,355.029
516,GHOTP,240.94
516,GHSTP,335.332
516,GJETP,380.817
516,GKITP,436.484
516,GKLTP,92.425
516,GLPTP,447.734
516,GMBTP,381.678
516,GMHTP,625.382
516,GMLTP,652.334
516,GMNTP,75.871
516,GMZTP,255.75
516,GNBTP,471.578
516,GRBTP,556.966
516,GROTP,522.489
516,GTUTP,468.877
516,GWZTP,354.333
516,HBSTP,1199.113
516,NGRTP,249.692
516,NLBTP,230.459
516,NRDTP,231.895
516,SLOTP,1036.008
623,AGATP,833.952
623,AIBTP,595.773
623,AWGTP,831.864
623,BANTP,294.498
623,BBRTP,314.054
623,BGETP,350.581
623,BLATP,290.84
623,BLGTP,216.106
623,BLMTP,269.924
623,CZATP,1016.364
623,CZMTP,1014.783
623,CZPTP,1016.364
623,GAKTP,158.71
623,GBCTP,604.721
623,GBOTP,84.036
623,GESTP,160.764
623,GFMTP,122.644
623,GGOTP,296.908
623,GHBTP,169.713
623,GHGTP,522.092
623,GHOTP,390.956
623,GHSTP,184.896
623,GJETP,354.104
623,GKITP,603.546
623,GKLTP,113.973
623,GLPTP,451.355
623,GMBTP,488.714
623,GMHTP,510.76
623,GMLTP,490.002
623,GMNTP,247.188
623,GMZTP,100.145
623,GNBTP,323.01
623,GRBTP,442.345
623,GROTP,689.552
623,GTUTP,302.45
623,GWZTP,239.712
623,HBSTP,1084.492
623,NGRTP,403.633
623,NLBTP,369.964
623,NRDTP,348.239
623,SLOTP,921.387
443,AGATP,969.532
443,AIBTP,778.824
443,AWGTP,967.444
443,BANTP,216.088
443,BBRTP,259.541
443,BGETP,267.418
443,BLATP,238.689
443,BLGTP,189.648
443,BLMTP,221.158
443,CZATP,1151.944
443,CZMTP,1150.363
443,CZPTP,1151.944
443,GAKTP,132.509
443,GBCTP,516.182
443,GBOTP,112.246
443,GESTP,15.289
443,GFMTP,258.224
443,GGOTP,262.71
443,GHBTP,323.43
443,GHGTP,364.535
443,GHOTP,243.773
443,GHSTP,330.777
443,GJETP,395.162
443,GKITP,445.99
443,GKLTP,87.87
443,GLPTP,462.079
443,GMBTP,384.511
443,GMHTP,646.34
443,GMLTP,673.292
443,GMNTP,85.377
443,GMZTP,251.196
443,GNBTP,485.924
443,GRBTP,577.925
443,GROTP,531.995
443,GTUTP,464.323
443,GWZTP,375.292
443,HBSTP,1220.071
443,NGRTP,243.063
443,NLBTP,222.009
443,NRDTP,223.444
443,SLOTP,1056.967
670,AGATP,737.961
670,AIBTP,470.916
670,AWGTP,735.873
670,BANTP,427.333
670,BBRTP,430.045
670,BGETP,466.572
670,BLATP,406.832
670,BLGTP,316.557
670,BLMTP,394.442
670,CZATP,920.373
670,CZMTP,918.792
670,CZPTP,920.373
670,GAKTP,291.544
670,GBCTP,642.895
670,GBOTP,216.87
670,GESTP,306.672
670,GFMTP,102.455
670,GGOTP,335.081
670,GHBTP,43.095
670,GHGTP,595.885
670,GHOTP,448.837
670,GHSTP,89.016
670,GJETP,392.277
670,GKITP,688.326
670,GKLTP,246.808
670,GLPTP,489.528
670,GMBTP,526.887
670,GMHTP,365.943
670,GMLTP,365.144
670,GMNTP,382.329
670,GMZTP,81.31
670,GNBTP,288.866
670,GRBTP,346.354
670,GROTP,763.345
670,GTUTP,177.593
670,GWZTP,199.415
670,HBSTP,988.5
670,NGRTP,549.54
670,NLBTP,499.23
670,NRDTP,481.074
670,SLOTP,786.962
429,AGATP,896.893
429,AIBTP,706.184
429,AWGTP,894.804
429,BANTP,234.837
429,BBRTP,254.393
429,BGETP,290.92
429,BLATP,231.179
429,BLGTP,156.446
429,BLMTP,210.264
429,CZATP,1079.305
429,CZMTP,1077.723
429,CZPTP,1079.305
429,GAKTP,99.049
429,GBCTP,557.19
429,GBOTP,43.379
429,GESTP,65.194
429,GFMTP,185.585
429,GGOTP,283.916
429,GHBTP,250.791
429,GHGTP,415.916
429,GHOTP,284.781
429,GHSTP,272.222
429,GJETP,393.257
429,GKITP,497.371
429,GKLTP,24.539
429,GLPTP,483.285
429,GMBTP,425.518
429,GMHTP,573.701
429,GMLTP,600.653
429,GMNTP,141.012
429,GMZTP,178.556
429,GNBTP,385.95
429,GRBTP,505.285
429,GROTP,583.376
429,GTUTP,391.683
429,GWZTP,302.652
429,HBSTP,1147.432
429,NGRTP,308.063
429,NLBTP,274.394
429,NRDTP,275.829
429,SLOTP,984.327
335,AGATP,952.718
335,AIBTP,762.009
335,AWGTP,950.629
335,BANTP,183.806
335,BBRTP,227.259
335,BGETP,235.135
335,BLATP,219.26
335,BLGTP,172.916
335,BLMTP,201.729
335,CZATP,1135.13
335,CZMTP,1133.548
335,CZPTP,1135.13
335,GAKTP,115.777
335,GBCTP,547.556
335,GBOTP,95.432
335,GESTP,21.964
335,GFMTP,241.41
335,GGOTP,292.682
335,GHBTP,306.616
335,GHGTP,383.828
335,GHOTP,275.147
335,GHSTP,313.963
335,GJETP,425.133
335,GKITP,465.282
335,GKLTP,71.056
335,GLPTP,492.05
335,GMBTP,415.885
335,GMHTP,629.526
335,GMLTP,656.478
335,GMNTP,104.67
335,GMZTP,234.382
335,GNBTP,441.775
335,GRBTP,561.11
335,GROTP,551.288
335,GTUTP,447.508
335,GWZTP,358.477
335,HBSTP,1203.257
335,NGRTP,251.803
335,NLBTP,218.133
335,NRDTP,202.664
335,SLOTP,1040.152
959,AGATP,841.028
959,AIBTP,727.244
959,AWGTP,587.842
959,BANTP,791.068
959,BBRTP,834.521
959,BGETP,842.397
959,BLATP,824.322
959,BLGTP,756.416
959,BLMTP,806.791
959,CZATP,962.906
959,CZMTP,961.324
959,CZPTP,962.906
959,GAKTP,699.278
959,GBCTP,103.739
959,GBOTP,662.807
959,GESTP,593.066
959,GFMTP,564.244
959,GGOTP,355.789
959,GHBTP,626.24
959,GHGTP,403.966
959,GHOTP,340.844
959,GHSTP,710.964
959,GJETP,274.616
959,GKITP,473.343
959,GKLTP,636.038
959,GLPTP,117.798
959,GMBTP,217.969
959,GMHTP,559.547
959,GMLTP,575.53
959,GMNTP,532.952
959,GMZTP,596.379
959,GNBTP,416.447
959,GRBTP,446.226
959,GROTP,342.398
959,GTUTP,657.822
959,GWZTP,467.29
959,HBSTP,788.462
959,NGRTP,624.079
959,NLBTP,755.838
959,NRDTP,754.448
959,SLOTP,970.174
351,AGATP,959.29
351,AIBTP,768.582
351,AWGTP,957.202
351,BANTP,192.068
351,BBRTP,235.521
351,BGETP,243.397
351,BLATP,228.646
351,BLGTP,179.604
351,BLMTP,211.115
351,CZATP,1141.702
351,CZMTP,1140.121
351,CZPTP,1141.702
351,GAKTP,122.465
351,GBCTP,532.226
351,GBOTP,102.004
351,GESTP,12.332
351,GFMTP,247.982
351,GGOTP,278.755
351,GHBTP,313.188
351,GHGTP,373.151
351,GHOTP,259.817
351,GHSTP,320.535
351,GJETP,411.206
351,GKITP,454.605
351,GKLTP,77.628
351,GLPTP,478.124
351,GMBTP,400.555
351,GMHTP,636.098
351,GMLTP,663.05
351,GMNTP,93.993
351,GMZTP,240.954
351,GNBTP,448.348
351,GRBTP,567.683
351,GROTP,540.611
351,GTUTP,454.081
351,GWZTP,365.05
351,HBSTP,1209.829
351,NGRTP,241.126
351,NLBTP,207.242
351,NRDTP,208.678
351,SLOTP,1046.725
521,AGATP,933.371
521,AIBTP,742.663
521,AWGTP,931.283
521,BANTP,241.205
521,BBRTP,276.974
521,BGETP,292.534
521,BLATP,253.76
521,BLGTP,201.391
521,BLMTP,236.229
521,CZATP,1115.783
521,CZMTP,1114.201
521,CZPTP,1115.783
521,GAKTP,144.252
521,GBCTP,506.436
521,GBOTP,108.193
521,GESTP,30.359
521,GFMTP,228.777
521,GGOTP,233.162
521,GHBTP,307.479
521,GHGTP,366.588
521,GHOTP,234.027
521,GHSTP,326.417
521,GJETP,365.614
521,GKITP,448.043
521,GKLTP,81.424
521,GLPTP,432.531
521,GMBTP,374.765
521,GMHTP,610.179
521,GMLTP,637.131
521,GMNTP,87.431
521,GMZTP,247.142
521,GNBTP,456.376
521,GRBTP,541.764
521,GROTP,534.049
521,GTUTP,448.371
521,GWZTP,339.131
521,HBSTP,1183.91
521,NGRTP,266.884
521,NLBTP,247.125
521,NRDTP,248.561
521,SLOTP,1020.806
1100,AGATP,834.385
1100,AIBTP,492.458
1100,AWGTP,832.297
1100,BANTP,374.755
1100,BBRTP,365.172
1100,BGETP,401.699
1100,BLATP,337.832
1100,BLGTP,265.81
1100,BLMTP,343.695
1100,CZATP,950.34
1100,CZMTP,948.759
1100,CZPTP,950.34
1100,GAKTP,278.004
1100,GBCTP,708.647
1100,GBOTP,248.32
1100,GESTP,322.202
1100,GFMTP,168.31
1100,GGOTP,400.834
1100,GHBTP,141.02
1100,GHGTP,661.638
1100,GHOTP,514.589
1100,GHSTP,11.334
1100,GJETP,458.03
1100,GKITP,764.619
1100,GKLTP,255.952
1100,GLPTP,555.281
1100,GMBTP,592.64
1100,GMHTP,387.485
1100,GMLTP,386.687
1100,GMNTP,408.261
1100,GMZTP,132.371
1100,GNBTP,365.9
1100,GRBTP,442.778
1100,GROTP,829.098
1100,GTUTP,199.135
1100,GWZTP,282.602
1100,HBSTP,1084.924
1100,NGRTP,565.071
1100,NLBTP,518.682
1100,NRDTP,479.352
1100,SLOTP,808.504
636,AGATP,829.923
636,AIBTP,639.215
636,AWGTP,827.835
636,BANTP,288.428
636,BBRTP,307.984
636,BGETP,344.511
636,BLATP,284.77
636,BLGTP,210.037
636,BLMTP,263.855
636,CZATP,1012.336
636,CZMTP,1010.754
636,CZPTP,1012.336
636,GAKTP,152.64
636,GBCTP,590.314
636,GBOTP,58.067
636,GESTP,136.505
636,GFMTP,118.615
636,GGOTP,282.501
636,GHBTP,183.822
636,GHGTP,497.833
636,GHOTP,366.697
636,GHSTP,235.83
636,GJETP,339.697
636,GKITP,579.287
636,GKLTP,81.894
636,GLPTP,436.948
636,GMBTP,507.435
636,GMHTP,506.732
636,GMLTP,533.684
636,GMNTP,222.929
636,GMZTP,111.587
636,GNBTP,318.981
636,GRBTP,438.316
636,GROTP,665.293
636,GTUTP,324.714
636,GWZTP,235.683
636,HBSTP,1080.463
636,NGRTP,379.374
636,NLBTP,345.705
636,NRDTP,347.141
636,SLOTP,917.358
1027,AGATP,739.958
1027,AIBTP,626.174
1027,AWGTP,493.704
1027,BANTP,768.579
1027,BBRTP,804.103
1027,BGETP,819.908
1027,BLATP,780.889
1027,BLGTP,706.156
1027,BLMTP,759.974
1027,CZATP,868.768
1027,CZMTP,867.186
1027,CZPTP,868.768
1027,GAKTP,648.759
1027,GBCTP,200.8
1027,GBOTP,560.617
1027,GESTP,559.979
1027,GFMTP,463.174
1027,GGOTP,330.823
1027,GHBTP,525.171
1027,GHGTP,501.095
1027,GHOTP,359.874
1027,GHSTP,609.894
1027,GJETP,173.546
1027,GKITP,593.536
1027,GKLTP,574.249
1027,GLPTP,109.784
1027,GMBTP,221.216
1027,GMHTP,458.478
1027,GMLTP,474.461
1027,GMNTP,551.982
1027,GMZTP,495.309
1027,GNBTP,315.378
1027,GRBTP,345.157
1027,GROTP,439.458
1027,GTUTP,556.753
1027,GWZTP,366.221
1027,HBSTP,694.325
1027,NGRTP,643.109
1027,NLBTP,766.675
1027,NRDTP,768.111
1027,SLOTP,869.104
1130,AGATP,342.265
1130,AIBTP,692.345
1130,AWGTP,210.657
1130,BANTP,1320.474
1130,BBRTP,1340.03
1130,BGETP,1376.557
1130,BLATP,1316.816
1130,BLGTP,1242.083
1130,BLMTP,1295.9
1130,CZATP,284.575
1130,CZMTP,284.943
1130,CZPTP,284.575
1130,GAKTP,1184.686
1130,GBCTP,847.839
1130,GBOTP,1090.113
1130,GESTP,1168.551
1130,GFMTP,933.26
1130,GGOTP,962.857
1130,GHBTP,921.343
1130,GHGTP,1133.13
1130,GHOTP,991.908
1130,GHSTP,1036.09
1130,GJETP,805.581
1130,GKITP,1225.571
1130,GKLTP,1113.94
1130,GLPTP,741.818
1130,GMBTP,853.25
1130,GMHTP,615.028
1130,GMLTP,627.407
1130,GMNTP,1184.016
1130,GMZTP,963.228
1130,GNBTP,727.308
1130,GRBTP,610.766
1130,GROTP,1112.933
1130,GTUTP,853.151
1130,GWZTP,813.38
1130,HBSTP,63.93
1130,NGRTP,1275.144
1130,NLBTP,1377.751
1130,NRDTP,1379.186
1130,SLOTP,404.737
45,AGATP,632.662
45,AIBTP,156.019
45,AWGTP,630.573
45,BANTP,804.935
45,BBRTP,824.491
45,BGETP,861.018
45,BLATP,801.277
45,BLGTP,711.383
45,BLMTP,780.362
45,CZATP,768.295
45,CZMTP,766.713
45,CZPTP,768.295
45,GAKTP,669.147
45,GBCTP,761.129
45,GBOTP,615.777
45,GESTP,694.215
45,GFMTP,458.924
45,GGOTP,581.588
45,GHBTP,368.835
45,GHGTP,842.392
45,GHOTP,695.344
45,GHSTP,434.066
45,GJETP,551.523
45,GKITP,934.833
45,GKLTP,639.604
45,GLPTP,607.762
45,GMBTP,695.322
45,GMHTP,222.478
45,GMLTP,213.386
45,GMNTP,734.765
45,GMZTP,454.039
45,GNBTP,369.366
45,GRBTP,334.505
45,GROTP,954.665
45,GTUTP,247.388
45,GWZTP,339.034
45,HBSTP,883.201
45,NGRTP,889.858
45,NLBTP,903.415
45,NRDTP,904.85
45,SLOTP,626.458
